fileId,fileUrls from query MYD021KM--6 2017-10-23..2017-11-06 2014-02-08..2014-12-31 x116.38y39.97 x116.38y39.97[5],size
1219677933,/archive/allData/6/MYD021KM/2014/062/MYD021KM.A2014062.0545.006.2014062091638.hdf,147439180
1219999204,/archive/allData/6/MYD021KM/2014/063/MYD021KM.A2014063.0450.006.2014063183051.hdf,144526988
1221630679,/archive/allData/6/MYD021KM/2014/064/MYD021KM.A2014064.0355.006.2014064170639.hdf,142523119
1221671639,/archive/allData/6/MYD021KM/2014/064/MYD021KM.A2014064.0530.006.2014064175013.hdf,142006417
1221676813,/archive/allData/6/MYD021KM/2014/064/MYD021KM.A2014064.0535.006.2014064125426.hdf,145160380
1223361800,/archive/allData/6/MYD021KM/2014/065/MYD021KM.A2014065.0435.006.2014065184455.hdf,151701162
1223421986,/archive/allData/6/MYD021KM/2014/065/MYD021KM.A2014065.0615.006.2014065095517.hdf,147959493
1228430189,/archive/allData/6/MYD021KM/2014/068/MYD021KM.A2014068.0505.006.2014067162945.hdf,144627548
1228430877,/archive/allData/6/MYD021KM/2014/068/MYD021KM.A2014068.0510.006.2014068155906.hdf,143710153
1229613429,/archive/allData/6/MYD021KM/2014/067/MYD021KM.A2014067.0600.006.2014068095854.hdf,141945053
1229618325,/archive/allData/6/MYD021KM/2014/067/MYD021KM.A2014067.0425.006.2014069123244.hdf,146005388
1229621936,/archive/allData/6/MYD021KM/2014/067/MYD021KM.A2014067.0605.006.2014069123545.hdf,145241675
1229972139,/archive/allData/6/MYD021KM/2014/069/MYD021KM.A2014069.0550.006.2014069163322.hdf,149707710
1231265438,/archive/allData/6/MYD021KM/2014/066/MYD021KM.A2014066.0520.006.2014070130918.hdf,146533676
1249439248,/archive/allData/6/MYD021KM/2014/076/MYD021KM.A2014076.0600.006.2014080123530.hdf,146280988
1249452290,/archive/allData/6/MYD021KM/2014/076/MYD021KM.A2014076.0420.006.2014080124732.hdf,144991557
1249453539,/archive/allData/6/MYD021KM/2014/075/MYD021KM.A2014075.0515.006.2014080124646.hdf,148701159
1249456050,/archive/allData/6/MYD021KM/2014/076/MYD021KM.A2014076.0555.006.2014080125741.hdf,153205631
1249916319,/archive/allData/6/MYD021KM/2014/077/MYD021KM.A2014077.0500.006.2014080204747.hdf,150050825
1249969835,/archive/allData/6/MYD021KM/2014/078/MYD021KM.A2014078.0545.006.2014080161207.hdf,148937952
1250161347,/archive/allData/6/MYD021KM/2014/079/MYD021KM.A2014079.0450.006.2014081010348.hdf,150417036
1250302292,/archive/allData/6/MYD021KM/2014/080/MYD021KM.A2014080.0355.006.2014080103333.hdf,148051092
1250321047,/archive/allData/6/MYD021KM/2014/080/MYD021KM.A2014080.0530.006.2014080103641.hdf,148566293
1250327153,/archive/allData/6/MYD021KM/2014/080/MYD021KM.A2014080.0535.006.2014081033623.hdf,148901847
1251312632,/archive/allData/6/MYD021KM/2014/081/MYD021KM.A2014081.0435.006.2014081160029.hdf,154703335
1251556104,/archive/allData/6/MYD021KM/2014/081/MYD021KM.A2014081.0615.006.2014081192117.hdf,150098862
1252473253,/archive/allData/6/MYD021KM/2014/082/MYD021KM.A2014082.0520.006.2014082153605.hdf,149955980
1254125765,/archive/allData/6/MYD021KM/2014/070/MYD021KM.A2014070.0455.006.2014083133548.hdf,144354981
1254151068,/archive/allData/6/MYD021KM/2014/071/MYD021KM.A2014071.0540.006.2014083143201.hdf,146249556
1254314643,/archive/allData/6/MYD021KM/2014/072/MYD021KM.A2014072.0445.006.2014083185505.hdf,144636620
1254319160,/archive/allData/6/MYD021KM/2014/072/MYD021KM.A2014072.0440.006.2014083185859.hdf,142997394
1254321351,/archive/allData/6/MYD021KM/2014/072/MYD021KM.A2014072.0620.006.2014083190108.hdf,148591614
1254371559,/archive/allData/6/MYD021KM/2014/073/MYD021KM.A2014073.0350.006.2014083200042.hdf,143377725
1254371562,/archive/allData/6/MYD021KM/2014/073/MYD021KM.A2014073.0525.006.2014083200231.hdf,151620828
1254475401,/archive/allData/6/MYD021KM/2014/074/MYD021KM.A2014074.0430.006.2014083224221.hdf,153857588
1254477770,/archive/allData/6/MYD021KM/2014/074/MYD021KM.A2014074.0610.006.2014083224736.hdf,155111743
1254818012,/archive/allData/6/MYD021KM/2014/083/MYD021KM.A2014083.0425.006.2014084050913.hdf,151433431
1254826226,/archive/allData/6/MYD021KM/2014/083/MYD021KM.A2014083.0605.006.2014084051427.hdf,150108743
1256831864,/archive/allData/6/MYD021KM/2014/085/MYD021KM.A2014085.0415.006.2014085173626.hdf,148603632
1256831866,/archive/allData/6/MYD021KM/2014/085/MYD021KM.A2014085.0550.006.2014085173630.hdf,151458252
1258924761,/archive/allData/6/MYD021KM/2014/086/MYD021KM.A2014086.0455.006.2014087001955.hdf,147622583
1260000763,/archive/allData/6/MYD021KM/2014/084/MYD021KM.A2014084.0505.006.2014087132141.hdf,145419654
1260014048,/archive/allData/6/MYD021KM/2014/084/MYD021KM.A2014084.0510.006.2014087132656.hdf,149628918
1260360959,/archive/allData/6/MYD021KM/2014/087/MYD021KM.A2014087.0540.006.2014087183428.hdf,151927649
1262133778,/archive/allData/6/MYD021KM/2014/088/MYD021KM.A2014088.0445.006.2014088175121.hdf,150632917
1262224247,/archive/allData/6/MYD021KM/2014/088/MYD021KM.A2014088.0620.006.2014088192135.hdf,152137445
1264543069,/archive/allData/6/MYD021KM/2014/089/MYD021KM.A2014089.0350.006.2014090125722.hdf,147425113
1264556548,/archive/allData/6/MYD021KM/2014/089/MYD021KM.A2014089.0525.006.2014090130930.hdf,147463000
1264929755,/archive/allData/6/MYD021KM/2014/090/MYD021KM.A2014090.0430.006.2014090170250.hdf,151442087
1265199477,/archive/allData/6/MYD021KM/2014/090/MYD021KM.A2014090.0610.006.2014090192836.hdf,152429008
1267740524,/archive/allData/6/MYD021KM/2014/091/MYD021KM.A2014091.0515.006.2014092142350.hdf,153733531
1268000475,/archive/allData/6/MYD021KM/2014/092/MYD021KM.A2014092.0420.006.2014092184232.hdf,149283166
1268004976,/archive/allData/6/MYD021KM/2014/092/MYD021KM.A2014092.0555.006.2014092184346.hdf,145792216
1268122187,/archive/allData/6/MYD021KM/2014/092/MYD021KM.A2014092.0600.006.2014092141538.hdf,151377924
1269823371,/archive/allData/6/MYD021KM/2014/093/MYD021KM.A2014093.0500.006.2014093171800.hdf,147421751
1271442312,/archive/allData/6/MYD021KM/2014/094/MYD021KM.A2014094.0545.006.2014094163702.hdf,151797515
1273492944,/archive/allData/6/MYD021KM/2014/095/MYD021KM.A2014095.0450.006.2014095172759.hdf,154903543
1275358201,/archive/allData/6/MYD021KM/2014/096/MYD021KM.A2014096.0530.006.2014096170629.hdf,141970827
1275358277,/archive/allData/6/MYD021KM/2014/096/MYD021KM.A2014096.0535.006.2014096170648.hdf,149643842
1275381111,/archive/allData/6/MYD021KM/2014/096/MYD021KM.A2014096.0355.006.2014096173031.hdf,152601440
1276462293,/archive/allData/6/MYD021KM/2014/097/MYD021KM.A2014097.0435.006.2014097164522.hdf,148925443
1276698231,/archive/allData/6/MYD021KM/2014/097/MYD021KM.A2014097.0615.006.2014097191456.hdf,155612176
1278859399,/archive/allData/6/MYD021KM/2014/098/MYD021KM.A2014098.0520.006.2014098164810.hdf,151163005
1283675436,/archive/allData/6/MYD021KM/2014/101/MYD021KM.A2014101.0415.006.2014101173821.hdf,151150321
1283679431,/archive/allData/6/MYD021KM/2014/101/MYD021KM.A2014101.0550.006.2014101174002.hdf,140542700
1284890134,/archive/allData/6/MYD021KM/2014/102/MYD021KM.A2014102.0455.006.2014102165839.hdf,145342534
1288437962,/archive/allData/6/MYD021KM/2014/104/MYD021KM.A2014104.0445.006.2014103213440.hdf,153072243
1288438037,/archive/allData/6/MYD021KM/2014/104/MYD021KM.A2014104.0440.006.2014104173152.hdf,145184886
1288512877,/archive/allData/6/MYD021KM/2014/104/MYD021KM.A2014104.0620.006.2014104192438.hdf,152386960
1289536573,/archive/allData/6/MYD021KM/2014/100/MYD021KM.A2014100.0505.006.2014105130252.hdf,152997119
1289537004,/archive/allData/6/MYD021KM/2014/100/MYD021KM.A2014100.0510.006.2014105130352.hdf,151774201
1289816149,/archive/allData/6/MYD021KM/2014/105/MYD021KM.A2014105.0350.006.2014104175526.hdf,149709472
1289821259,/archive/allData/6/MYD021KM/2014/105/MYD021KM.A2014105.0525.006.2014105184757.hdf,145948773
1290428083,/archive/allData/6/MYD021KM/2014/103/MYD021KM.A2014103.0540.006.2014106013412.hdf,151890069
1291380245,/archive/allData/6/MYD021KM/2014/106/MYD021KM.A2014106.0430.006.2014106190319.hdf,149842411
1291417316,/archive/allData/6/MYD021KM/2014/106/MYD021KM.A2014106.0610.006.2014106195521.hdf,147501358
1292648354,/archive/allData/6/MYD021KM/2014/107/MYD021KM.A2014107.0515.006.2014107165634.hdf,142251319
1293797934,/archive/allData/6/MYD021KM/2014/108/MYD021KM.A2014108.0420.006.2014108195818.hdf,151888418
1293814057,/archive/allData/6/MYD021KM/2014/108/MYD021KM.A2014108.0555.006.2014108200735.hdf,140902186
1293857311,/archive/allData/6/MYD021KM/2014/108/MYD021KM.A2014108.0600.006.2014108205622.hdf,148186061
1295554908,/archive/allData/6/MYD021KM/2014/109/MYD021KM.A2014109.0500.006.2014109172654.hdf,140656134
1297817610,/archive/allData/6/MYD021KM/2014/110/MYD021KM.A2014110.0545.006.2014109231528.hdf,147627180
1299381642,/archive/allData/6/MYD021KM/2014/099/MYD021KM.A2014099.0605.006.2014111124113.hdf,147732925
1299381734,/archive/allData/6/MYD021KM/2014/099/MYD021KM.A2014099.0425.006.2014111124138.hdf,149072471
1299607096,/archive/allData/6/MYD021KM/2014/111/MYD021KM.A2014111.0450.006.2014111171729.hdf,156246119
1300621988,/archive/allData/6/MYD021KM/2014/112/MYD021KM.A2014112.0355.006.2014111133020.hdf,150172694
1300622604,/archive/allData/6/MYD021KM/2014/112/MYD021KM.A2014112.0530.006.2014111140005.hdf,144674560
1300632746,/archive/allData/6/MYD021KM/2014/112/MYD021KM.A2014112.0535.006.2014112171736.hdf,155398024
1302276481,/archive/allData/6/MYD021KM/2014/113/MYD021KM.A2014113.0435.006.2014113163319.hdf,150210314
1302555963,/archive/allData/6/MYD021KM/2014/113/MYD021KM.A2014113.0615.006.2014113193049.hdf,150767332
1306480485,/archive/allData/6/MYD021KM/2014/115/MYD021KM.A2014115.0425.006.2014115024842.hdf,149685445
1306809312,/archive/allData/6/MYD021KM/2014/115/MYD021KM.A2014115.0605.006.2014115192507.hdf,150975557
1308437295,/archive/allData/6/MYD021KM/2014/116/MYD021KM.A2014116.0505.006.2014116170719.hdf,139117241
1308440250,/archive/allData/6/MYD021KM/2014/116/MYD021KM.A2014116.0510.006.2014116170742.hdf,152316912
1310319651,/archive/allData/6/MYD021KM/2014/117/MYD021KM.A2014117.0415.006.2014117181540.hdf,152866581
1310333518,/archive/allData/6/MYD021KM/2014/117/MYD021KM.A2014117.0550.006.2014117181952.hdf,148181070
1312192627,/archive/allData/6/MYD021KM/2014/118/MYD021KM.A2014118.0455.006.2014118174743.hdf,145522133
1313757882,/archive/allData/6/MYD021KM/2014/119/MYD021KM.A2014119.0540.006.2014119123520.hdf,151637269
1315501133,/archive/allData/6/MYD021KM/2014/114/MYD021KM.A2014114.0520.006.2014120132432.hdf,150880400
1315715288,/archive/allData/6/MYD021KM/2014/120/MYD021KM.A2014120.0440.006.2014120175851.hdf,145721438
1315715289,/archive/allData/6/MYD021KM/2014/120/MYD021KM.A2014120.0445.006.2014120175837.hdf,152567712
1316032876,/archive/allData/6/MYD021KM/2014/120/MYD021KM.A2014120.0620.006.2014120225109.hdf,154995771
1317253459,/archive/allData/6/MYD021KM/2014/121/MYD021KM.A2014121.0525.006.2014121170651.hdf,149212941
1317254650,/archive/allData/6/MYD021KM/2014/121/MYD021KM.A2014121.0350.006.2014121171120.hdf,151104571
1318650398,/archive/allData/6/MYD021KM/2014/122/MYD021KM.A2014122.0430.006.2014122120132.hdf,148144081
1318788580,/archive/allData/6/MYD021KM/2014/122/MYD021KM.A2014122.0610.006.2014122193636.hdf,154098081
1319277149,/archive/allData/6/MYD021KM/2014/123/MYD021KM.A2014123.0515.006.2014123165633.hdf,152459993
1321676526,/archive/allData/6/MYD021KM/2014/124/MYD021KM.A2014124.0555.006.2014124022825.hdf,144818574
1321679436,/archive/allData/6/MYD021KM/2014/124/MYD021KM.A2014124.0420.006.2014124165009.hdf,145545814
1321928049,/archive/allData/6/MYD021KM/2014/124/MYD021KM.A2014124.0600.006.2014124193954.hdf,157387070
1323410812,/archive/allData/6/MYD021KM/2014/125/MYD021KM.A2014125.0500.006.2014125000410.hdf,151208293
1324944674,/archive/allData/6/MYD021KM/2014/126/MYD021KM.A2014126.0545.006.2014126171322.hdf,156572770
1326769372,/archive/allData/6/MYD021KM/2014/127/MYD021KM.A2014127.0450.006.2014127192323.hdf,148388427
1328524112,/archive/allData/6/MYD021KM/2014/128/MYD021KM.A2014128.0530.006.2014128165248.hdf,153719582
1328524213,/archive/allData/6/MYD021KM/2014/128/MYD021KM.A2014128.0355.006.2014128165322.hdf,152965734
1328525036,/archive/allData/6/MYD021KM/2014/128/MYD021KM.A2014128.0535.006.2014128131408.hdf,151783670
1330244481,/archive/allData/6/MYD021KM/2014/129/MYD021KM.A2014129.0435.006.2014129163526.hdf,152958173
1330486547,/archive/allData/6/MYD021KM/2014/129/MYD021KM.A2014129.0615.006.2014129193758.hdf,145669003
1332253029,/archive/allData/6/MYD021KM/2014/130/MYD021KM.A2014130.0520.006.2014130165645.hdf,143030073
1333894319,/archive/allData/6/MYD021KM/2014/131/MYD021KM.A2014131.0425.006.2014131164356.hdf,146753523
1334107207,/archive/allData/6/MYD021KM/2014/131/MYD021KM.A2014131.0605.006.2014131193945.hdf,151351639
1335627052,/archive/allData/6/MYD021KM/2014/132/MYD021KM.A2014132.0505.006.2014131133058.hdf,151469339
1335644070,/archive/allData/6/MYD021KM/2014/132/MYD021KM.A2014132.0510.006.2014132172335.hdf,148643711
1337200572,/archive/allData/6/MYD021KM/2014/133/MYD021KM.A2014133.0415.006.2014133180120.hdf,143775366
1337320008,/archive/allData/6/MYD021KM/2014/133/MYD021KM.A2014133.0550.006.2014133191749.hdf,145461167
1338859169,/archive/allData/6/MYD021KM/2014/134/MYD021KM.A2014134.0455.006.2014134084331.hdf,145326975
1340538876,/archive/allData/6/MYD021KM/2014/135/MYD021KM.A2014135.0540.006.2014135163542.hdf,155544971
1342246127,/archive/allData/6/MYD021KM/2014/136/MYD021KM.A2014136.0440.006.2014136165236.hdf,148778031
1342251976,/archive/allData/6/MYD021KM/2014/136/MYD021KM.A2014136.0445.006.2014136165453.hdf,151756315
1342478957,/archive/allData/6/MYD021KM/2014/136/MYD021KM.A2014136.0620.006.2014135201407.hdf,148645148
1344221871,/archive/allData/6/MYD021KM/2014/137/MYD021KM.A2014137.0350.006.2014137173430.hdf,153995758
1344231388,/archive/allData/6/MYD021KM/2014/137/MYD021KM.A2014137.0525.006.2014137173833.hdf,146381085
1346124438,/archive/allData/6/MYD021KM/2014/138/MYD021KM.A2014138.0430.006.2014138170913.hdf,152818501
1346245085,/archive/allData/6/MYD021KM/2014/138/MYD021KM.A2014138.0610.006.2014138192236.hdf,151316782
1347306566,/archive/allData/6/MYD021KM/2014/139/MYD021KM.A2014139.0515.006.2014139170118.hdf,151703713
1348894300,/archive/allData/6/MYD021KM/2014/140/MYD021KM.A2014140.0420.006.2014140165935.hdf,152795457
1348894508,/archive/allData/6/MYD021KM/2014/140/MYD021KM.A2014140.0555.006.2014140165955.hdf,150021148
1349270942,/archive/allData/6/MYD021KM/2014/140/MYD021KM.A2014140.0600.006.2014140192506.hdf,153915449
1350662733,/archive/allData/6/MYD021KM/2014/141/MYD021KM.A2014141.0500.006.2014140010748.hdf,152384374
1352348735,/archive/allData/6/MYD021KM/2014/142/MYD021KM.A2014142.0545.006.2014142164538.hdf,151897040
1353990001,/archive/allData/6/MYD021KM/2014/143/MYD021KM.A2014143.0450.006.2014143164237.hdf,151263264
1355826061,/archive/allData/6/MYD021KM/2014/144/MYD021KM.A2014144.0530.006.2014144174313.hdf,143987997
1355835899,/archive/allData/6/MYD021KM/2014/144/MYD021KM.A2014144.0355.006.2014144174749.hdf,147453784
1355838006,/archive/allData/6/MYD021KM/2014/144/MYD021KM.A2014144.0535.006.2014144174915.hdf,146514908
1357688349,/archive/allData/6/MYD021KM/2014/145/MYD021KM.A2014145.0435.006.2014145162539.hdf,147294153
1357881144,/archive/allData/6/MYD021KM/2014/145/MYD021KM.A2014145.0615.006.2014145192822.hdf,147062269
1359324135,/archive/allData/6/MYD021KM/2014/146/MYD021KM.A2014146.0520.006.2014146171455.hdf,155056844
1360880298,/archive/allData/6/MYD021KM/2014/147/MYD021KM.A2014147.0425.006.2014147185102.hdf,150949880
1360932269,/archive/allData/6/MYD021KM/2014/147/MYD021KM.A2014147.0605.006.2014147191201.hdf,153295802
1362514813,/archive/allData/6/MYD021KM/2014/148/MYD021KM.A2014148.0505.006.2014148162521.hdf,152796779
1362527019,/archive/allData/6/MYD021KM/2014/148/MYD021KM.A2014148.0510.006.2014148163835.hdf,155164729
1365202812,/archive/allData/6/MYD021KM/2014/150/MYD021KM.A2014150.0455.006.2014150163101.hdf,157569120
1366738619,/archive/allData/6/MYD021KM/2014/151/MYD021KM.A2014151.0540.006.2014151172739.hdf,155766029
1367085952,/archive/allData/6/MYD021KM/2014/152/MYD021KM.A2014152.0445.006.2014152172939.hdf,153836977
1367087951,/archive/allData/6/MYD021KM/2014/152/MYD021KM.A2014152.0440.006.2014152173343.hdf,149441048
1367112317,/archive/allData/6/MYD021KM/2014/152/MYD021KM.A2014152.0620.006.2014152192601.hdf,155970858
1367494925,/archive/allData/6/MYD021KM/2014/149/MYD021KM.A2014149.0550.006.2014153134823.hdf,152336543
1367642892,/archive/allData/6/MYD021KM/2014/153/MYD021KM.A2014153.0350.006.2014153162518.hdf,151887982
1367653259,/archive/allData/6/MYD021KM/2014/153/MYD021KM.A2014153.0525.006.2014153163528.hdf,146243383
1369611445,/archive/allData/6/MYD021KM/2014/154/MYD021KM.A2014154.0430.006.2014154164623.hdf,150548027
1369793216,/archive/allData/6/MYD021KM/2014/154/MYD021KM.A2014154.0610.006.2014154192957.hdf,149581442
1371581591,/archive/allData/6/MYD021KM/2014/155/MYD021KM.A2014155.0515.006.2014155170457.hdf,147725188
1373131842,/archive/allData/6/MYD021KM/2014/156/MYD021KM.A2014156.0555.006.2014156164305.hdf,143855764
1373132602,/archive/allData/6/MYD021KM/2014/156/MYD021KM.A2014156.0420.006.2014156164346.hdf,149399642
1373305466,/archive/allData/6/MYD021KM/2014/156/MYD021KM.A2014156.0600.006.2014155070319.hdf,151703295
1374528330,/archive/allData/6/MYD021KM/2014/157/MYD021KM.A2014157.0500.006.2014157163056.hdf,149663205
1375957530,/archive/allData/6/MYD021KM/2014/158/MYD021KM.A2014158.0545.006.2014158161734.hdf,154289158
1378842062,/archive/allData/6/MYD021KM/2014/160/MYD021KM.A2014160.0530.006.2014160155031.hdf,151365796
1378842268,/archive/allData/6/MYD021KM/2014/160/MYD021KM.A2014160.0535.006.2014160155226.hdf,155403594
1378843087,/archive/allData/6/MYD021KM/2014/160/MYD021KM.A2014160.0355.006.2014160155319.hdf,148991160
1378952124,/archive/allData/6/MYD021KM/2014/159/MYD021KM.A2014159.0450.006.2014160213347.hdf,149713945
1379282912,/archive/allData/6/MYD021KM/2014/161/MYD021KM.A2014161.0435.006.2014161165341.hdf,144197858
1379380010,/archive/allData/6/MYD021KM/2014/161/MYD021KM.A2014161.0615.006.2014161193408.hdf,151469705
1379868106,/archive/allData/6/MYD021KM/2014/162/MYD021KM.A2014162.0520.006.2014162173005.hdf,154721529
1380447927,/archive/allData/6/MYD021KM/2014/163/MYD021KM.A2014163.0425.006.2014163164503.hdf,152141169
1380656927,/archive/allData/6/MYD021KM/2014/163/MYD021KM.A2014163.0605.006.2014163192527.hdf,155480707
1380963372,/archive/allData/6/MYD021KM/2014/164/MYD021KM.A2014164.0505.006.2014164170530.hdf,152823911
1380963928,/archive/allData/6/MYD021KM/2014/164/MYD021KM.A2014164.0510.006.2014164170708.hdf,159853317
1381241780,/archive/allData/6/MYD021KM/2014/165/MYD021KM.A2014165.0550.006.2014165181534.hdf,147963083
1381571052,/archive/allData/6/MYD021KM/2014/166/MYD021KM.A2014166.0455.006.2014166174917.hdf,155953033
1381840881,/archive/allData/6/MYD021KM/2014/167/MYD021KM.A2014167.0540.006.2014167172123.hdf,156495910
1382142021,/archive/allData/6/MYD021KM/2014/168/MYD021KM.A2014168.0440.006.2014168164435.hdf,146710606
1382142415,/archive/allData/6/MYD021KM/2014/168/MYD021KM.A2014168.0445.006.2014168164559.hdf,148900517
1382176343,/archive/allData/6/MYD021KM/2014/168/MYD021KM.A2014168.0620.006.2014168193208.hdf,155122983
1382443496,/archive/allData/6/MYD021KM/2014/169/MYD021KM.A2014169.0525.006.2014169164927.hdf,150224534
1382772911,/archive/allData/6/MYD021KM/2014/170/MYD021KM.A2014170.0430.006.2014170173353.hdf,151455488
1382799407,/archive/allData/6/MYD021KM/2014/170/MYD021KM.A2014170.0610.006.2014170193727.hdf,153963135
1383148133,/archive/allData/6/MYD021KM/2014/171/MYD021KM.A2014171.0515.006.2014171170258.hdf,154906791
1385015607,/archive/allData/6/MYD021KM/2014/172/MYD021KM.A2014172.0555.006.2014172172413.hdf,147689287
1385018133,/archive/allData/6/MYD021KM/2014/172/MYD021KM.A2014172.0420.006.2014172172553.hdf,158271533
1386781458,/archive/allData/6/MYD021KM/2014/173/MYD021KM.A2014173.0500.006.2014173173106.hdf,148548338
1388446042,/archive/allData/6/MYD021KM/2014/174/MYD021KM.A2014174.0545.006.2014174220210.hdf,155050033
1388894191,/archive/allData/6/MYD021KM/2014/175/MYD021KM.A2014175.0450.006.2014175171501.hdf,159102588
1389281100,/archive/allData/6/MYD021KM/2014/176/MYD021KM.A2014176.0355.006.2014176163604.hdf,153715484
1389281458,/archive/allData/6/MYD021KM/2014/176/MYD021KM.A2014176.0530.006.2014176163717.hdf,142988057
1389281459,/archive/allData/6/MYD021KM/2014/176/MYD021KM.A2014176.0535.006.2014176163713.hdf,159353128
1390256429,/archive/allData/6/MYD021KM/2014/178/MYD021KM.A2014178.0520.006.2014178160039.hdf,156853805
1390633270,/archive/allData/6/MYD021KM/2014/179/MYD021KM.A2014179.0425.006.2014179170549.hdf,156628190
1390657019,/archive/allData/6/MYD021KM/2014/179/MYD021KM.A2014179.0600.006.2014179191751.hdf,144317485
1390663095,/archive/allData/6/MYD021KM/2014/179/MYD021KM.A2014179.0605.006.2014179191922.hdf,156994182
1390763354,/archive/allData/6/MYD021KM/2014/180/MYD021KM.A2014180.0505.006.2014180182340.hdf,153502168
1390763355,/archive/allData/6/MYD021KM/2014/180/MYD021KM.A2014180.0510.006.2014180182313.hdf,159253216
